mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__lam,param_classifier__regularization,param_classifier__tol,param_pca__n_components,param_win_selector__win_size,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__learning_rate,param_classifier__loss,param_classifier__C,param_classifier__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
6.139741992950439,0.549444288791975,0.057150745391845705,0.01562724581874183,SoftmaxRegression(),1,l2,1e-08,0.8,all,,,,,,,"{'classifier': SoftmaxRegression(), 'classifier__lam': 1, 'classifier__regularization': 'l2', 'classifier__tol': 1e-08, 'pca__n_components': 0.8, 'win_selector__win_size': 'all'}",0.7888888888888889,0.7111111111111111,0.7777777777777778,0.7333333333333333,0.6777777777777778,0.7377777777777779,0.04133572275052948,40
6.894780445098877,0.6959711739242531,0.0657045841217041,0.007168383752543635,SoftmaxRegression(),1,l2,1e-08,0.9,all,,,,,,,"{'classifier': SoftmaxRegression(), 'classifier__lam': 1, 'classifier__regularization': 'l2', 'classifier__tol': 1e-08, 'pca__n_components': 0.9, 'win_selector__win_size': 'all'}",0.8,0.7444444444444445,0.7777777777777778,0.7444444444444445,0.7111111111111111,0.7555555555555556,0.03063121944908939,27
9.2549485206604,0.3186693999272518,0.05269103050231934,0.01851105604874223,SoftmaxRegression(),1,l2,1e-08,0.99,all,,,,,,,"{'classifier': SoftmaxRegression(), 'classifier__lam': 1, 'classifier__regularization': 'l2', 'classifier__tol': 1e-08, 'pca__n_components': 0.99, 'win_selector__win_size': 'all'}",0.8,0.7444444444444445,0.7777777777777778,0.7444444444444445,0.7,0.7533333333333333,0.033993463423951924,29
4.000286388397217,0.5393369647503312,0.06702351570129395,0.009195758769025246,RandomForestClassifier(),,,,0.8,all,5,100,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'pca__n_components': 0.8, 'win_selector__win_size': 'all'}",0.7666666666666667,0.6888888888888889,0.6333333333333333,0.6777777777777778,0.5777777777777777,0.6688888888888889,0.06261779023824612,76
4.262673091888428,0.62802463226954,0.07023367881774903,0.010543324250225623,RandomForestClassifier(),,,,0.9,all,5,100,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'pca__n_components': 0.9, 'win_selector__win_size': 'all'}",0.7,0.6555555555555556,0.6777777777777778,0.7111111111111111,0.5888888888888889,0.6666666666666667,0.04331908597692872,77
5.891369104385376,0.33608390123887605,0.0834442138671875,0.01971437648352811,RandomForestClassifier(),,,,0.99,all,5,100,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'pca__n_components': 0.99, 'win_selector__win_size': 'all'}",0.7444444444444445,0.6111111111111112,0.6555555555555556,0.6444444444444445,0.5777777777777777,0.6466666666666667,0.05595412583117411,84
5.9383152484893795,0.24387425515494798,0.07357501983642578,0.006598692638558942,RandomForestClassifier(),,,,0.8,all,5,200,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'pca__n_components': 0.8, 'win_selector__win_size': 'all'}",0.7555555555555555,0.6222222222222222,0.7,0.7,0.5777777777777777,0.671111111111111,0.06308919807368174,74
6.50680947303772,0.25190010952027303,0.08317937850952148,0.014280029985191137,RandomForestClassifier(),,,,0.9,all,5,200,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'pca__n_components': 0.9, 'win_selector__win_size': 'all'}",0.7666666666666667,0.6555555555555556,0.7,0.7,0.5888888888888889,0.6822222222222222,0.0586262487034352,67
8.07992672920227,0.6637903463211227,0.08549833297729492,0.011969358906336245,RandomForestClassifier(),,,,0.99,all,5,200,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'pca__n_components': 0.99, 'win_selector__win_size': 'all'}",0.7,0.6888888888888889,0.6666666666666666,0.6333333333333333,0.5444444444444444,0.6466666666666666,0.0559541258311741,86
7.5899977684021,0.22030384657693897,0.10970549583435059,0.015771519738547186,RandomForestClassifier(),,,,0.8,all,5,300,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'pca__n_components': 0.8, 'win_selector__win_size': 'all'}",0.7444444444444445,0.7,0.7222222222222222,0.6888888888888889,0.5888888888888889,0.6888888888888889,0.053518198127965745,65
7.967547416687012,0.8865022326974493,0.1106785774230957,0.027812218488907345,RandomForestClassifier(),,,,0.9,all,5,300,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'pca__n_components': 0.9, 'win_selector__win_size': 'all'}",0.7555555555555555,0.7,0.7111111111111111,0.6888888888888889,0.5444444444444444,0.6799999999999999,0.07145748973694901,71
10.905147123336793,0.516707222110169,0.1050593376159668,0.008345580858929478,RandomForestClassifier(),,,,0.99,all,5,300,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'pca__n_components': 0.99, 'win_selector__win_size': 'all'}",0.7333333333333333,0.6777777777777778,0.7111111111111111,0.6555555555555556,0.5777777777777777,0.671111111111111,0.05379430416404536,74
4.92711615562439,0.3994463678677204,0.05534038543701172,0.01174939976867866,RandomForestClassifier(),,,,0.8,all,10,100,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 100, 'pca__n_components': 0.8, 'win_selector__win_size': 'all'}",0.7444444444444445,0.7444444444444445,0.7,0.7222222222222222,0.6444444444444445,0.7111111111111111,0.03718489006818113,54
5.706288480758667,0.17822023058143183,0.06866416931152344,0.007064074339332971,RandomForestClassifier(),,,,0.9,all,10,100,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 100, 'pca__n_components': 0.9, 'win_selector__win_size': 'all'}",0.6666666666666666,0.8333333333333334,0.7,0.7555555555555555,0.6333333333333333,0.7177777777777778,0.07048334012068316,48
